Name,GamesPlayed,MinutesPlayed,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
James Harden,58,2135,1.0,1.0,1.0,1.0,1.0,0.9827586206896551,0.9482758620689655,0.8103448275862069,0.5689655172413793,0.3620689655172414,0.15517241379310345,0.13793103448275862,0.3448275862068966,0.3620689655172414,0.4827586206896552,0.5344827586206896,0.7758620689655172,0.896551724137931,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.9655172413793104,0.9827586206896551,0.9482758620689655,1.0,1.0,1.0,1.0,0.9827586206896551,0.9827586206896551,0.9655172413793104,0.8275862068965517,0.5,0.2413793103448276,0.13793103448275862,0.08620689655172414,0.5862068965517241,0.6206896551724138,0.6379310344827587,0.7241379310344828,0.7931034482758621,0.8620689655172413,0.896551724137931,0.8793103448275862,0.8448275862068966,0.7931034482758621,0.7413793103448276,0.6724137931034483
De'Anthony Melton,77,2150,0.7532467532467533,0.7532467532467533,0.7532467532467533,0.7532467532467533,0.7272727272727273,0.7012987012987013,0.6753246753246753,0.6753246753246753,0.6103896103896104,0.4935064935064935,0.38961038961038963,0.3116883116883117,0.2857142857142857,0.2727272727272727,0.3246753246753247,0.35064935064935066,0.44155844155844154,0.6233766233766234,0.6233766233766234,0.7662337662337663,0.7532467532467533,0.7012987012987013,0.6623376623376623,0.6233766233766234,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7272727272727273,0.6883116883116883,0.6233766233766234,0.5974025974025974,0.5454545454545454,0.4675324675324675,0.4805194805194805,0.37662337662337664,0.35064935064935066,0.2987012987012987,0.3246753246753247,0.3116883116883117,0.4025974025974026,0.4935064935064935,0.5714285714285714,0.5844155844155844,0.6233766233766234,0.5714285714285714,0.5584415584415584,0.5064935064935064,0.4805194805194805
Tobias Harris,74,2436,1.0,1.0,1.0,1.0,0.972972972972973,0.9594594594594594,0.9324324324324325,0.7702702702702703,0.3783783783783784,0.20270270270270271,0.12162162162162163,0.06756756756756757,0.08108108108108109,0.13513513513513514,0.33783783783783783,0.5405405405405406,0.7162162162162162,0.8648648648648649,0.9459459459459459,0.9864864864864865,0.9594594594594594,0.9459459459459459,0.9054054054054054,0.8648648648648649,0.9864864864864865,0.972972972972973,0.972972972972973,0.972972972972973,0.9459459459459459,0.918918918918919,0.8783783783783784,0.7432432432432432,0.527027027027027,0.35135135135135137,0.21621621621621623,0.13513513513513514,0.16216216216216217,0.20270270270270271,0.2972972972972973,0.5,0.6486486486486487,0.7702702702702703,0.7837837837837838,0.7702702702702703,0.7297297297297297,0.6756756756756757,0.5945945945945946,0.5945945945945946
P.J. Tucker,75,1920,1.0,1.0,1.0,1.0,0.9733333333333334,0.96,0.8266666666666667,0.5866666666666667,0.30666666666666664,0.17333333333333334,0.10666666666666667,0.08,0.08,0.10666666666666667,0.16,0.18666666666666668,0.26666666666666666,0.48,0.64,0.7733333333333333,0.8533333333333334,0.8133333333333334,0.8,0.7333333333333333,0.96,0.96,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.8533333333333334,0.6666666666666666,0.48,0.29333333333333333,0.14666666666666667,0.09333333333333334,0.08,0.09333333333333334,0.12,0.14666666666666667,0.18666666666666668,0.16,0.29333333333333333,0.41333333333333333,0.5333333333333333,0.5066666666666667,0.4533333333333333,0.3466666666666667,0.29333333333333333
Joel Embiid,66,2284,1.0,1.0,1.0,1.0,1.0,0.9848484848484849,0.9545454545454546,0.9090909090909091,0.8636363636363636,0.7878787878787878,0.5151515151515151,0.4090909090909091,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.16666666666666666,0.2727272727272727,0.6666666666666666,0.8939393939393939,0.8787878787878788,0.8939393939393939,0.8939393939393939,0.9090909090909091,0.8636363636363636,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9545454545454546,0.8939393939393939,0.8484848484848485,0.8333333333333334,0.7272727272727273,0.6363636363636364,0.48484848484848486,0.15151515151515152,0.15151515151515152,0.13636363636363635,0.21212121212121213,0.4393939393939394,0.6818181818181818,0.7878787878787878,0.8181818181818182,0.7575757575757576,0.7424242424242424,0.696969696969697,0.6818181818181818
Tyrese Maxey,60,2016,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6666666666666666,0.6833333333333333,0.6,0.65,0.5833333333333334,0.5666666666666667,0.6166666666666667,0.7333333333333333,0.7166666666666667,0.75,0.7166666666666667,0.75,0.7166666666666667,0.75,0.7333333333333333,0.6166666666666667,0.6,0.6,0.7,0.7166666666666667,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.65,0.6666666666666666,0.6666666666666666,0.6833333333333333,0.6666666666666666,0.65,0.6833333333333333,0.75,0.8166666666666667,0.6,0.6166666666666667,0.6666666666666666,0.6833333333333333,0.7666666666666667,0.8333333333333334,0.8333333333333334,0.75,0.7166666666666667,0.65,0.6333333333333333,0.6
Shake Milton,76,1567,0.14473684210526316,0.14473684210526316,0.15789473684210525,0.15789473684210525,0.17105263157894737,0.17105263157894737,0.13157894736842105,0.17105263157894737,0.4473684210526316,0.6842105263157895,0.7894736842105263,0.8552631578947368,0.8421052631578947,0.8552631578947368,0.8026315789473685,0.7631578947368421,0.5657894736842105,0.3684210526315789,0.27631578947368424,0.21052631578947367,0.19736842105263158,0.23684210526315788,0.25,0.3157894736842105,0.17105263157894737,0.17105263157894737,0.17105263157894737,0.19736842105263158,0.21052631578947367,0.23684210526315788,0.25,0.3815789473684211,0.618421052631579,0.75,0.8026315789473685,0.8026315789473685,0.7105263157894737,0.6973684210526315,0.631578947368421,0.4605263157894737,0.34210526315789475,0.32894736842105265,0.34210526315789475,0.3684210526315789,0.3684210526315789,0.39473684210526316,0.40789473684210525,0.4342105263157895
Georges Niang,78,1512,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.038461538461538464,0.0641025641025641,0.2564102564102564,0.6282051282051282,0.8846153846153846,0.9615384615384616,0.9743589743589743,0.9743589743589743,0.9230769230769231,0.7692307692307693,0.6410256410256411,0.44871794871794873,0.2564102564102564,0.11538461538461539,0.08974358974358974,0.10256410256410256,0.14102564102564102,0.16666666666666666,0.20512820512820512,0.02564102564102564,0.038461538461538464,0.038461538461538464,0.05128205128205128,0.08974358974358974,0.1282051282051282,0.32051282051282054,0.47435897435897434,0.6538461538461539,0.782051282051282,0.8846153846153846,0.9230769230769231,0.8974358974358975,0.8717948717948718,0.8205128205128205,0.6538461538461539,0.5769230769230769,0.3974358974358974,0.3333333333333333,0.24358974358974358,0.21794871794871795,0.21794871794871795,0.24358974358974358,0.21794871794871795
Danuel House Jr.,56,807,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.125,0.16071428571428573,0.17857142857142858,0.2857142857142857,0.35714285714285715,0.44642857142857145,0.48214285714285715,0.5178571428571429,0.5535714285714286,0.5178571428571429,0.44642857142857145,0.4107142857142857,0.26785714285714285,0.17857142857142858,0.16071428571428573,0.17857142857142858,0.16071428571428573,0.125,0.16071428571428573,0.21428571428571427,0.125,0.125,0.125,0.125,0.14285714285714285,0.21428571428571427,0.16071428571428573,0.25,0.3392857142857143,0.4642857142857143,0.48214285714285715,0.5357142857142857,0.5892857142857143,0.5892857142857143,0.5535714285714286,0.48214285714285715,0.42857142857142855,0.25,0.21428571428571427,0.19642857142857142,0.23214285714285715,0.2857142857142857,0.30357142857142855,0.35714285714285715
Paul Reed,69,755,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.043478260869565216,0.043478260869565216,0.057971014492753624,0.14492753623188406,0.2028985507246377,0.2753623188405797,0.391304347826087,0.6231884057971014,0.6231884057971014,0.6231884057971014,0.5797101449275363,0.43478260869565216,0.13043478260869565,0.08695652173913043,0.07246376811594203,0.07246376811594203,0.07246376811594203,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.057971014492753624,0.043478260869565216,0.10144927536231885,0.11594202898550725,0.11594202898550725,0.2028985507246377,0.2753623188405797,0.3333333333333333,0.5507246376811594,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.36231884057971014,0.2463768115942029,0.2028985507246377,0.18840579710144928,0.2608695652173913,0.2753623188405797,0.30434782608695654,0.3333333333333333
