Name,GamesPlayed,MinutesPlayed,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Tyrese Haliburton,56,1883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.8214285714285714,0.5,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.05357142857142857,0.05357142857142857,0.16071428571428573,0.32142857142857145,0.5357142857142857,0.7678571428571429,0.9285714285714286,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.9821428571428571,0.9821428571428571,0.9642857142857143,0.8392857142857143,0.7142857142857143,0.4642857142857143,0.39285714285714285,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.2857142857142857,0.42857142857142855,0.6607142857142857,0.7857142857142857,0.8035714285714286,0.8214285714285714,0.8035714285714286,0.75,0.6607142857142857
Andrew Nembhard,75,2073,0.84,0.84,0.84,0.8266666666666667,0.7866666666666666,0.6533333333333333,0.49333333333333335,0.3333333333333333,0.32,0.24,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.29333333333333333,0.32,0.30666666666666664,0.4266666666666667,0.5066666666666667,0.6533333333333333,0.6933333333333334,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7066666666666667,0.8533333333333334,0.8533333333333334,0.84,0.8266666666666667,0.7866666666666666,0.76,0.6933333333333334,0.5466666666666666,0.4266666666666667,0.36,0.37333333333333335,0.3333333333333333,0.30666666666666664,0.30666666666666664,0.3466666666666667,0.38666666666666666,0.41333333333333333,0.4666666666666667,0.5066666666666667,0.6,0.6,0.6266666666666667,0.68,0.7733333333333333
Buddy Hield,80,2482,0.9125,0.9125,0.9125,0.9125,0.9,0.775,0.725,0.6125,0.475,0.4,0.3,0.3,0.3,0.3125,0.3875,0.3875,0.475,0.5375,0.55,0.6625,0.75,0.7875,0.8375,0.8375,0.9125,0.9125,0.925,0.925,0.925,0.8125,0.725,0.7,0.575,0.4125,0.4375,0.4125,0.375,0.3875,0.3875,0.4125,0.4625,0.575,0.6375,0.6875,0.6875,0.725,0.6875,0.6375
Aaron Nesmith,73,1816,0.821917808219178,0.821917808219178,0.821917808219178,0.821917808219178,0.7808219178082192,0.6712328767123288,0.5616438356164384,0.410958904109589,0.3150684931506849,0.2465753424657534,0.2602739726027397,0.2465753424657534,0.273972602739726,0.2876712328767123,0.3013698630136986,0.3150684931506849,0.3835616438356164,0.4246575342465753,0.5205479452054794,0.5616438356164384,0.5753424657534246,0.5616438356164384,0.5616438356164384,0.5342465753424658,0.821917808219178,0.821917808219178,0.8082191780821918,0.7671232876712328,0.7534246575342466,0.7397260273972602,0.5753424657534246,0.3835616438356164,0.3150684931506849,0.2876712328767123,0.2876712328767123,0.3150684931506849,0.3287671232876712,0.3698630136986301,0.3013698630136986,0.4246575342465753,0.4520547945205479,0.4931506849315068,0.4794520547945205,0.5068493150684932,0.5068493150684932,0.5342465753424658,0.4794520547945205,0.4657534246575342
Myles Turner,62,1825,1.0,1.0,1.0,0.9516129032258065,0.9516129032258065,0.7903225806451613,0.6612903225806451,0.41935483870967744,0.22580645161290322,0.08064516129032258,0.11290322580645161,0.14516129032258066,0.27419354838709675,0.3064516129032258,0.3387096774193548,0.43548387096774194,0.5161290322580645,0.6129032258064516,0.6935483870967742,0.7258064516129032,0.7903225806451613,0.8225806451612904,0.8225806451612904,0.7741935483870968,1.0,0.9838709677419355,0.9838709677419355,0.9193548387096774,0.8870967741935484,0.7903225806451613,0.6774193548387096,0.5645161290322581,0.46774193548387094,0.24193548387096775,0.14516129032258066,0.12903225806451613,0.25806451612903225,0.27419354838709675,0.25806451612903225,0.3548387096774194,0.5,0.6612903225806451,0.7096774193548387,0.7258064516129032,0.7419354838709677,0.7419354838709677,0.6612903225806451,0.5806451612903226
Bennedict Mathurin,78,2222,0.21794871794871795,0.21794871794871795,0.20512820512820512,0.21794871794871795,0.20512820512820512,0.4358974358974359,0.6538461538461539,0.7564102564102564,0.8846153846153846,0.8589743589743589,0.8333333333333334,0.8205128205128205,0.7948717948717948,0.7692307692307693,0.7307692307692307,0.717948717948718,0.6538461538461539,0.6025641025641025,0.5641025641025641,0.47435897435897434,0.4230769230769231,0.48717948717948717,0.5128205128205128,0.5769230769230769,0.2692307692307692,0.2692307692307692,0.2564102564102564,0.28205128205128205,0.32051282051282054,0.3974358974358974,0.5641025641025641,0.7051282051282052,0.8076923076923077,0.8589743589743589,0.8076923076923077,0.782051282051282,0.782051282051282,0.782051282051282,0.7564102564102564,0.6666666666666666,0.6794871794871795,0.6410256410256411,0.6282051282051282,0.5769230769230769,0.5769230769230769,0.6025641025641025,0.5897435897435898,0.6153846153846154
T.J. McConnell,75,1526,0.08,0.08,0.08,0.08,0.12,0.18666666666666668,0.29333333333333333,0.41333333333333333,0.6133333333333333,0.7866666666666666,0.8933333333333333,0.92,0.9333333333333333,0.9066666666666666,0.88,0.7866666666666666,0.6133333333333333,0.4666666666666667,0.25333333333333335,0.16,0.13333333333333333,0.17333333333333334,0.2,0.22666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.08,0.10666666666666667,0.13333333333333333,0.22666666666666666,0.3466666666666667,0.49333333333333335,0.6266666666666667,0.7866666666666666,0.84,0.8533333333333334,0.8533333333333334,0.7866666666666666,0.6933333333333334,0.6,0.4266666666666667,0.32,0.25333333333333335,0.21333333333333335,0.22666666666666666,0.21333333333333335,0.24
Jalen Smith,68,1279,0.45588235294117646,0.45588235294117646,0.45588235294117646,0.45588235294117646,0.4264705882352941,0.38235294117647056,0.4264705882352941,0.35294117647058826,0.36764705882352944,0.4117647058823529,0.39705882352941174,0.35294117647058826,0.38235294117647056,0.36764705882352944,0.38235294117647056,0.4117647058823529,0.36764705882352944,0.4264705882352941,0.38235294117647056,0.39705882352941174,0.3382352941176471,0.35294117647058826,0.3088235294117647,0.29411764705882354,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.47058823529411764,0.47058823529411764,0.5,0.4264705882352941,0.36764705882352944,0.35294117647058826,0.38235294117647056,0.38235294117647056,0.4264705882352941,0.4117647058823529,0.39705882352941174,0.39705882352941174,0.36764705882352944,0.36764705882352944,0.29411764705882354,0.27941176470588236,0.2647058823529412,0.27941176470588236,0.2647058823529412,0.27941176470588236,0.2647058823529412
Oshae Brissett,65,1083,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.06153846153846154,0.06153846153846154,0.09230769230769231,0.2153846153846154,0.3384615384615385,0.5076923076923077,0.676923076923077,0.8,0.8,0.8,0.7538461538461538,0.7076923076923077,0.6307692307692307,0.5538461538461539,0.46153846153846156,0.36923076923076925,0.3076923076923077,0.23076923076923078,0.2,0.2,0.03076923076923077,0.03076923076923077,0.046153846153846156,0.046153846153846156,0.03076923076923077,0.07692307692307693,0.12307692307692308,0.2,0.27692307692307694,0.38461538461538464,0.4307692307692308,0.46153846153846156,0.6615384615384615,0.6615384615384615,0.6461538461538462,0.5846153846153846,0.5384615384615384,0.4,0.2923076923076923,0.26153846153846155,0.24615384615384617,0.24615384615384617,0.26153846153846155,0.2923076923076923
Isaiah Jackson,63,1042,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.2222222222222222,0.2222222222222222,0.30158730158730157,0.4126984126984127,0.4603174603174603,0.5714285714285714,0.6031746031746031,0.5873015873015873,0.5396825396825397,0.4126984126984127,0.36507936507936506,0.3333333333333333,0.2857142857142857,0.3492063492063492,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2698412698412698,0.23809523809523808,0.25396825396825395,0.30158730158730157,0.19047619047619047,0.20634920634920634,0.19047619047619047,0.19047619047619047,0.1746031746031746,0.15873015873015872,0.23809523809523808,0.25396825396825395,0.38095238095238093,0.49206349206349204,0.5238095238095238,0.49206349206349204,0.47619047619047616,0.4444444444444444,0.4603174603174603,0.4444444444444444,0.4126984126984127,0.2222222222222222,0.31746031746031744,0.3492063492063492,0.2857142857142857,0.30158730158730157,0.31746031746031744,0.31746031746031744
